timestamp,distance_to_obstacle_m
103.380511,1.0340
103.480781,0.3050
103.580533,0.3100
103.680789,0.3100
103.780637,0.3040
103.880814,0.3040
103.980828,2.8440
104.082662,1.6660
104.180778,1.6660
104.280788,0.3030
104.380946,0.3000
104.480661,0.3270
104.580762,0.3270
104.680784,0.3000
104.780813,0.3030
104.880625,0.3070
104.980694,0.3040
105.080620,0.3040
105.180811,0.3010
105.280677,0.3090
105.380892,0.3030
105.480735,0.3460
105.580790,0.3460
105.680616,0.3230
105.780776,nan
105.880622,1.1660
105.980744,0.3520
106.080973,0.3520
106.180817,0.3190
106.280788,0.3080
106.380744,0.3080
106.480736,0.3060
106.580776,0.3060
106.680729,0.3060
106.780707,0.3060
106.880805,0.3540
106.980585,0.3540
107.080786,0.3070
107.180600,0.3520
107.281046,0.3060
107.380747,2.2360
107.480741,2.2360
107.580657,0.3060
107.680736,0.3060
107.780901,0.3060
107.880642,0.3100
107.980739,0.3070
108.080740,0.3070
108.180752,0.3090
108.280741,0.3320
108.380846,0.3060
108.480600,0.3060
108.580756,0.3060
108.680766,0.3060
108.780746,0.3060
108.880737,0.3060
108.980820,0.3060
109.080639,0.3060
109.180919,0.3070
109.280633,0.3060
109.380809,0.3610
109.480966,0.3610
109.580809,0.3060
109.680773,0.3060
109.780798,0.3060
109.880781,0.3120
109.980749,2.8320
110.080770,2.8320
110.180802,0.3070
110.280807,0.3410
110.380821,0.3410
110.480736,0.3060
110.580730,0.3130
110.680743,0.3060
110.780777,0.3060
110.880725,0.3280
110.980795,0.3060
111.080763,0.3060
111.180907,0.3060
111.280783,0.3700
111.380826,0.5560
111.480739,0.5560
111.580755,0.3060
111.680741,0.3700
111.780752,0.4020
111.880738,0.3060
111.980805,0.3060
112.080763,0.3060
112.180736,0.3070
112.280800,0.3060
112.380810,0.9140
112.480767,0.9140
112.580834,0.3060
112.680786,0.3380
112.780761,0.3060
112.882573,0.3060
112.980888,0.3060
113.080743,0.3100
113.180774,0.3430
113.280630,0.3060
113.380814,0.3060
113.480742,0.3190
113.580828,0.3060
113.681025,0.4450
113.780859,0.3060
113.880810,0.3060
113.980772,0.3060
114.080756,0.3060
114.180736,0.3080
114.280853,0.3060
114.380831,0.3060
114.480626,0.3060
114.580763,0.3060
114.680577,0.3080
114.780764,0.3060
114.880654,0.3550
114.980669,0.3550
115.080672,0.3060
115.180835,0.3700
115.280725,0.3090
115.381063,0.3250
115.480725,0.3250
115.580741,0.5800
115.680729,0.3080
115.780668,0.3150
115.880671,0.3100
115.980726,0.3100
116.080960,0.3060
116.180745,0.3060
116.280607,0.3390
116.380674,0.3060
116.480765,0.3060
116.580759,0.3320
116.680732,0.3060
116.780728,2.2960
116.880743,2.2960
116.980733,0.3060
117.080680,0.3110
117.180635,0.3110
117.280676,0.6060
117.380697,0.3070
117.480750,0.3070
117.580697,0.3170
117.680694,0.3090
117.780572,0.3250
117.880738,0.3230
117.980554,0.3230
118.080837,0.3060
118.180705,0.3100
118.280677,0.3060
118.380522,0.3060
118.480829,0.3060
118.580696,0.3060
118.680681,0.3060
118.780532,0.3110
118.881859,0.5560
118.980677,0.5560
119.081138,0.4700
119.180684,0.3060
119.282154,0.3210
119.380872,0.3210
119.483581,0.3060
119.581028,0.3060
119.681505,0.3060
119.781474,0.3080
119.880586,0.3070
119.981848,0.3070
120.082248,0.3060
